url,local_path,filename,type,mime_type,dimensions,width,height,file_size,page_first_seen,alt_text,hash,is_duplicate
https://www.freyerinternational.com/images/Our Network Partners/wpa.jpg,freyer-forensics/raw/images/wpa.jpg,wpa.jpg,images,image/jpeg,243x91,243,91,10028,https://www.freyerinternational.com//network partners,,457ba49c3f94289c9add89569eb75b520360628f5d5309d6b861cda0577ae295,False
https://www.freyerinternational.com/images/Our Network Partners/SCN.png,freyer-forensics/raw/images/SCN.png,SCN.png,images,image/png,2033x781,2033,781,225506,https://www.freyerinternational.com//network partners,,d3aa7f35d49e1d945c5b7b85959356ba7477887cf8b3f6115505dad6613601f2,False
https://www.freyerinternational.com/images/Our Network Partners/FDX.jpg,freyer-forensics/raw/images/FDX.jpg,FDX.jpg,images,image/jpeg,609x409,609,409,15214,https://www.freyerinternational.com//network partners,,74075fcf7946dff76ea966cfb76bf23983e6f03bf1717c062af7c6fb2cbb9a49,False
https://www.google.com/maps/embed?pb=!1m14!1m8!1m3!1d15545.653822390444!2d80.2544392!3d13.0729626!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0x5b0e4873ced017c9!2sFreyer%20International%20Logistics%20Pvt%20Ltd!5e0!3m2!1sen!2sin!4v1609770885223!5m2!1sen!2sin,freyer-forensics/raw/other-assets/embed,embed,other-assets,text/html; charset=UTF-8,,0,0,3988,https://www.freyerinternational.com//contact-us,,647945afa5d8e63c39341333718491113d5e669cf3bce2c85bf43cda66437e97,False
https://www.freyerinternational.com/images/logo.png,freyer-forensics/raw/images/logo.png,logo.png,images,image/png,146x90,146,90,14139,https://www.freyerinternational.com/career-plus.php,,05f92aef117d55bd1af79b6e2c1d898dcb07418cdf8b8d66476ceb53fb7ce3ae,True
https://www.freyerinternational.com/images/slide1.jpg,freyer-forensics/raw/images/slide1.jpg,slide1.jpg,images,image/jpeg,1920x1280,1920,1280,1401344,__.html,,40d8a63ff44052b4c9fae6db229833ab1b15203d1417d719aaf4715f846dbddd,False
https://www.freyerinternational.com/images/slide2.jpg,freyer-forensics/raw/images/slide2.jpg,slide2.jpg,images,image/jpeg,1920x1280,1920,1280,666127,__.html,,15eb70fee9ac943c938f019cd98e6b7658db4b980c686e35b8e860dac84acdf5,False
https://www.freyerinternational.com/images/slide3.jpg,freyer-forensics/raw/images/slide3.jpg,slide3.jpg,images,image/jpeg,1920x1280,1920,1280,737665,__.html,,4b32e254c46973d80fe99c45ee6cddba0de26f4abc0a5a48eec2778332c8f3c6,False
https://www.freyerinternational.com/images/slide4.jpg,freyer-forensics/raw/images/slide4.jpg,slide4.jpg,images,image/jpeg,1920x1280,1920,1280,2358945,__.html,,0dd89b0f9ed433ab4edf54515998c691c8b10cb614f130abbfbe81c569bfc35c,False
https://www.freyerinternational.com/images/slide5.jpg,freyer-forensics/raw/images/slide5.jpg,slide5.jpg,images,image/jpeg,1920x1280,1920,1280,1053099,__.html,,40defbb0c39fce20d6d75858b6a0fa722728912154947c5629061b77b7152118,False
https://www.freyerinternational.com/images/slide6.jpg,freyer-forensics/raw/images/slide6.jpg,slide6.jpg,images,image/jpeg,1920x1280,1920,1280,1230292,__.html,,91bd6b8be9c7a84e103579211e473f5a179143830a9eafc1d7b2307e58380715,False
https://www.freyerinternational.com/images/Careers.jpg,freyer-forensics/raw/images/Careers.jpg,Careers.jpg,images,image/jpeg,1920x1282,1920,1282,417138,__careers.html,,597bac6cf72d8ed66d4e226b8d509ed21daa871f83f28622d3c301e2a29c8747,False
https://www.freyerinternational.com/images/emp-colour.jpg,freyer-forensics/raw/images/emp-colour.jpg,emp-colour.jpg,images,image/jpeg,600x450,600,450,20054,__gallery.html,,db2ffc8f655975b8a23de9506a91f17208a5aa628d0d4cf3298736abbfb8f574,False
https://www.freyerinternational.com/images/Project-Cargo.jpg,freyer-forensics/raw/images/Project-Cargo.jpg,Project-Cargo.jpg,images,image/jpeg,1920x1280,1920,1280,560262,__services_project_cargo.html,,c23e4e06e5d7c574b21d8ff9f79e0a41d7092d75554877c58da8e59a228a150c,True
https://www.freyerinternational.com/images/Services.jpg,freyer-forensics/raw/images/Services.jpg,Services.jpg,images,image/jpeg,1920x1054,1920,1054,627829,__services.html,,9b05f70962ea1bcad9b04637530c7377fa1b45ae68e1efae69f7f99ec15f15ee,False
https://www.freyerinternational.com/images/About.jpg,freyer-forensics/raw/images/About.jpg,About.jpg,images,image/jpeg,1920x1088,1920,1088,823431,__about.html,,2440c6209ef048cee10d3997456b8fe8973fec6f6c0fd65571c205417e8ebe2b,False
https://www.freyerinternational.com/images/csr.jpg,freyer-forensics/raw/images/csr.jpg,csr.jpg,images,image/jpeg,1000x659,1000,659,237259,__about.html,,29d0bc178212bca3cceec234afc5763b5e30f2ff6ac16a1fd870ad72d6312626,False
https://www.freyerinternational.com/images/Corporate-Social-Responsibility.jpg,freyer-forensics/raw/images/Corporate-Social-Responsibility.jpg,Corporate-Social-Responsibility.jpg,images,image/jpeg,1920x1409,1920,1409,421462,__corporate_social_responsibility.html,,40fe3eb679af17333c0c5ec8736ea13cc2e76efee422f4382659de81424e20fd,False
https://www.freyerinternational.com/images/Locations.jpg,freyer-forensics/raw/images/Locations.jpg,Locations.jpg,images,image/jpeg,1920x1087,1920,1087,900654,__locations.html,,473ee78bba09d4eca617a8479b5f32b411ee531fd6e6341d1569e780ddefb6e6,False
https://www.freyerinternational.com/images/Risk-Management.jpg,freyer-forensics/raw/images/Risk-Management.jpg,Risk-Management.jpg,images,image/jpeg,1920x1280,1920,1280,423296,__services_risk_management.html,,e13da4c66e1cf71870c0ec8d9883031d4cb00bf872207450ae33ac89c6292b2a,True
https://www.freyerinternational.com/images/Warehouse.jpg,freyer-forensics/raw/images/Warehouse.jpg,Warehouse.jpg,images,image/jpeg,1920x1280,1920,1280,565457,__services_warehouse.html,,1382b710a964413d903d21daa5f428a7808e008cc91b33688a8f0ec002d4102e,True
https://www.freyerinternational.com/images/networkpartner.jpg,freyer-forensics/raw/images/networkpartner.jpg,networkpartner.jpg,images,image/jpeg,1568x980,1568,980,130672,__network_partners.html,,74f5aa40d4aa71f2cd0eb86504db4e57e131c2684644a902f76404a6d0f83f1f,False
https://www.freyerinternational.com/images/Air-Services.jpg,freyer-forensics/raw/images/Air-Services.jpg,Air-Services.jpg,images,image/jpeg,1920x1280,1920,1280,283613,__services_air_services.html,,243fedba1a8b13ddb3996f8bec459ca9f5e947bc9ef9997a2117a88c1df4931c,True
https://www.freyerinternational.com/images/Contact-Us.jpg,freyer-forensics/raw/images/Contact-Us.jpg,Contact-Us.jpg,images,image/jpeg,1920x960,1920,960,234464,__contact_us.html,,7ba30e54b3de5ba8d6c2d53b85a681b9d3e4fac47666011addd9b10a8b53e8e0,False
https://www.freyerinternational.com/images/Customs-Services.jpg,freyer-forensics/raw/images/Customs-Services.jpg,Customs-Services.jpg,images,image/jpeg,1920x1280,1920,1280,454864,__services_customs_services.html,,f35030d872c232b038e912a7436220515f73865ccca2dcbda875f6896d34c435,True
https://www.freyerinternational.com/images/Ocean-Services.jpg,freyer-forensics/raw/images/Ocean-Services.jpg,Ocean-Services.jpg,images,image/jpeg,1920x1280,1920,1280,510212,__services_ocean_services.html,,5b20f0c405581f46f8cdbb0a2f183e3733245e021660a7bec57f254939653b7d,True
